timestamp,moneyline_team_1_cents,moneyline_team_2_cents,spreads_-2.5_cents,spreads_-2.5_cents,spreads_-2.5_cents,spreads_-2.5_cents,totals_65.5_cents,totals_65.5_cents,totals_67.5_cents,totals_67.5_cents,totals_66.5_cents,totals_66.5_cents
2025-12-05 18:49:45.401,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:49:45.401,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:49:45.402,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:49:45.402,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:49:45.402,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:49:45.402,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:49:45.402,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:49:45.402,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:49:45.403,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:49:45.403,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:49:45.403,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:49:45.403,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:50:26.338,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:50:26.338,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:50:26.338,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:50:26.338,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:50:26.339,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:50:26.339,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:50:26.339,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:50:26.339,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:50:26.339,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:50:26.340,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:50:26.340,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:50:26.340,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:07.223,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:07.224,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:07.224,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:07.224,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:07.224,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:07.224,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:07.224,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:07.225,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:07.225,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:07.225,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:07.225,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:07.225,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:48.088,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:48.088,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:48.088,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:48.088,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:48.088,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:48.088,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:48.088,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:48.088,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:48.088,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:48.088,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:48.088,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:51:48.089,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:52:28.967,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:52:28.968,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:52:28.968,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:52:28.968,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:52:28.968,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:52:28.968,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:52:28.968,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:52:28.968,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:52:28.968,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:52:28.968,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:52:28.968,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:52:28.968,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:09.857,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:09.857,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:09.857,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:09.857,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:09.857,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:09.857,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:09.858,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:09.858,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:09.858,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:09.858,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:09.858,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:09.858,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:50.762,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:50.762,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:50.762,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:50.762,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:50.762,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:50.762,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:50.762,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:50.762,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:50.762,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:50.762,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:50.762,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:53:50.762,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:54:31.645,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:54:31.646,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:54:31.654,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:54:31.655,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:54:31.655,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:54:31.655,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:54:31.655,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:54:31.656,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:54:31.656,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:54:31.656,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:54:31.656,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:54:31.657,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:12.482,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:12.483,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:12.483,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:12.483,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:12.483,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:12.483,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:12.484,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:12.484,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:12.484,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:12.484,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:12.484,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:12.484,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:53.222,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:53.222,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:53.222,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:53.222,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:53.222,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:53.222,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:53.222,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:53.222,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:53.223,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:53.223,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:53.223,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:55:53.223,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:56:34.091,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:56:34.091,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:56:34.092,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:56:34.092,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:56:34.092,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:56:34.092,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:56:34.092,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:56:34.092,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:56:34.092,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:56:34.092,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:56:34.093,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:56:34.093,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:57:14.991,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:57:14.991,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:57:14.991,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:57:14.991,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:57:14.991,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:57:14.991,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:57:14.991,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:57:14.992,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:57:14.992,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:57:14.992,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
2025-12-05 18:57:14.992,55.0000,46.0000,49.0000,52.0000,49.0000,52.0000,55.0000,48.0000,48.0000,54.0000,51.0000,51.0000
