timestamp,moneyline_team_1_cents,moneyline_team_2_cents,spreads_-7.5_cents,spreads_-7.5_cents,totals_44.5_cents,totals_44.5_cents,totals_43.5_cents,totals_43.5_cents
2025-12-05 18:09:20.075,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:00.977,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:00.978,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:00.978,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:00.978,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:00.978,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:00.978,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:00.978,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:00.978,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:16.169,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:16.170,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:42.991,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:42.992,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:52.133,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:10:52.134,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:11:31.853,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:11:31.853,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:11:31.853,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:11:31.854,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:11:31.854,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:11:31.854,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:11:31.854,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:11:31.854,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:12.738,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:12.738,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:12.739,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:12.739,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:12.739,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:12.739,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:12.739,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:12.740,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:47.107,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:47.108,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:53.641,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:53.641,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:53.642,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:53.642,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:53.642,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:53.642,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:53.642,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:12:53.643,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:13:09.896,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:13:09.896,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:13:23.515,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:13:23.516,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:13:31.390,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:13:31.391,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:04.517,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:04.517,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:04.517,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:04.517,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:04.518,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:04.518,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:04.518,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:04.518,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:45.434,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:45.435,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:45.435,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:45.435,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:45.435,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:45.435,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:45.435,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:14:45.435,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:15:10.053,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:15:10.054,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:15:33.425,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:15:33.427,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:15:52.935,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:15:52.935,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:07.215,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:07.216,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:16.084,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:16.085,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:47.259,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:47.260,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:56.330,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:56.331,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:56.331,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:56.331,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:56.331,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:56.331,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:56.332,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:16:56.332,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:17:18.081,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:17:18.083,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:17:32.132,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:17:32.133,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:17:38.937,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:17:38.939,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:17.236,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:17.236,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:17.236,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:17.237,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:17.237,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:17.237,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:17.237,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:17.237,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:17.783,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:17.784,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:51.751,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:51.752,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:58.148,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:58.148,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:58.149,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:58.149,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:58.149,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:58.149,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:58.149,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:18:58.149,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:19:39.001,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:19:39.002,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:19:39.002,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:19:39.002,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:19:39.002,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:19:39.002,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:19:39.002,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:19:39.003,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:19:57.944,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:19:57.945,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:20:39.896,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:20:39.897,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:20:39.897,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:20:39.897,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:20:39.897,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:20:39.897,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:20:39.898,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:20:39.898,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:21:20.780,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:21:20.780,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:21:20.780,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:21:20.780,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:21:20.780,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:21:20.780,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:21:20.780,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:21:20.781,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:01.668,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:01.668,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:01.668,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:01.669,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:01.669,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:01.669,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:01.669,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:01.669,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:42.629,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:42.629,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:42.630,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:42.630,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:42.630,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:42.630,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:42.630,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:22:42.630,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:23:03.747,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:23:03.748,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:23:43.531,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:23:43.531,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:23:43.531,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:23:43.531,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:23:43.532,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:23:43.532,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:23:43.532,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:23:43.532,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:24:24.407,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:24:24.407,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:24:24.407,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:24:24.408,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:24:24.408,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:24:24.408,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:24:24.408,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:24:24.409,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:24:29.470,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:24:29.471,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:25:05.311,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:25:05.311,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:25:05.311,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:25:05.312,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:25:05.312,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:25:05.312,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:25:05.312,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:25:05.312,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:25:07.654,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:25:07.655,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:25:41.804,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:25:41.805,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
2025-12-05 18:25:46.209,76.0000,25.0000,45.0000,56.0000,50.0000,52.0000,54.0000,49.0000
