timestamp,team_1_yes,team_1_no,team_2_yes,team_2_no
2025-12-10T20:16:13.794821+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:16:35.143770+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:17:01.445721+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:17:12.722685+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:17:24.210095+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:17:31.035601+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:17:37.134570+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:17:43.147011+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:17:49.600685+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:17:55.101595+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:18:01.161219+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:18:07.567377+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:18:13.762416+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:18:19.845757+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:18:25.750019+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:18:32.322019+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:18:43.406642+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:18:49.880673+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:19:00.852976+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:19:07.368559+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:19:13.297637+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:19:20.193146+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:19:26.941657+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:19:32.917884+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:19:44.265978+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:19:50.544731+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:20:01.991405+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:20:07.936498+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:20:14.290034+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:20:20.887756+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:20:26.321595+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:20:32.442513+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:20:43.798457+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:20:55.108870+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:21:01.640914+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:21:07.155752+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:21:22.758055+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:21:29.113777+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:21:34.262471+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:21:44.720563+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:21:56.103051+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:22:01.571582+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:22:07.490616+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:22:13.691295+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:22:20.121250+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:22:27.180543+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:22:33.140903+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:22:39.090399+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:22:45.798583+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:22:51.766868+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:23:02.320751+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:23:14.016752+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:23:20.175026+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:23:26.037925+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:23:33.183798+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:23:44.929139+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:23:51.299592+00:00,0.5000,0.5100,0.5200,0.5000
2025-12-10T20:23:57.252940+00:00,0.5000,0.5100,0.5200,0.5000
