timestamp,moneyline_team_1_cents,moneyline_team_2_cents,spreads_-1.5_cents,spreads_-1.5_cents,spreads_-1.5_cents,spreads_-1.5_cents,totals_5.5_cents,totals_5.5_cents,totals_6.5_cents,totals_6.5_cents
2025-12-10 19:55:32.651,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:55:37.503,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:55:37.504,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:18.489,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:18.489,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:18.490,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:18.490,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:18.490,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:18.490,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:18.490,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:18.490,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:18.491,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:18.491,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:19.759,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:19.760,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:55.881,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:55.881,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:59.414,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:59.415,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:59.415,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:59.415,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:59.415,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:59.415,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:59.415,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:59.415,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:59.415,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:56:59.415,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:57:40.304,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:57:40.305,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:57:40.305,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:57:40.305,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:57:40.305,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:57:40.305,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:57:40.306,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:57:40.306,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:57:40.306,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:57:40.306,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:58:21.171,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:58:21.171,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:58:21.171,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:58:21.171,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:58:21.171,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:58:21.171,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:58:21.171,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:58:21.171,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:58:21.171,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:58:21.171,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:02.066,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:02.066,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:02.066,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:02.066,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:02.066,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:02.066,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:02.066,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:02.066,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:02.067,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:02.067,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:42.944,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:42.945,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:42.945,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:42.945,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:42.945,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:42.945,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:42.945,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:42.946,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:42.946,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:42.946,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:55.693,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:55.693,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:58.859,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 19:59:58.859,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:00:33.843,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:00:33.843,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:00:33.843,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:00:33.843,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:00:33.844,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:00:33.844,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:00:33.844,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:00:33.844,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:00:33.844,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:00:33.845,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:14.806,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:14.806,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:14.807,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:14.807,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:14.807,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:14.807,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:14.807,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:14.807,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:14.807,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:14.807,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:50.232,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:50.233,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:55.726,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:55.726,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:55.726,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:55.726,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:55.726,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:55.727,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:55.727,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:55.727,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:55.727,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:01:55.727,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:20.816,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:20.816,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:24.288,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:24.289,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:56.622,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:56.622,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:56.622,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:56.622,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:56.622,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:56.622,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:56.622,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:56.622,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:56.622,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:02:56.623,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:03:37.543,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:03:37.543,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:03:37.543,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:03:37.543,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:03:37.543,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:03:37.544,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:03:37.544,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:03:37.544,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:03:37.544,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:03:37.544,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:04:05.244,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:04:05.245,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:04:27.641,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:04:27.642,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:04:45.736,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:04:45.737,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:18.376,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:18.376,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:18.376,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:18.376,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:18.377,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:18.377,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:18.377,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:18.377,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:18.377,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:18.377,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:25.988,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:25.989,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:59.372,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:59.373,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:59.373,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:59.373,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:59.373,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:59.373,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:59.373,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:59.373,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:59.373,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:05:59.373,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:06:09.168,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:06:09.169,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:06:50.215,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:06:50.215,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:06:50.215,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:06:50.215,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:06:50.216,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:06:50.216,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:06:50.216,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:06:50.216,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:06:50.216,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:06:50.217,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:07:09.256,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:07:09.256,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:07:21.804,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:07:21.805,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:07:31.981,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:07:31.982,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:11.116,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:11.117,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:11.117,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:11.117,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:11.117,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:11.117,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:11.117,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:11.117,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:11.118,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:11.118,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:20.022,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:20.023,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:20.601,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:20.603,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
2025-12-10 20:08:33.596,52.0000,49.0000,31.0000,71.0000,31.0000,72.0000,57.0000,45.0000,44.0000,57.0000
